"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"city-6022","noun","city","city",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.903693096564138","dbo:populationTotal","1-gram"
"census-6023","noun","census","census",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.890880844299114","dbo:populationTotal","1-gram"
"place-6024","noun","place","place",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.887860160985761","dbo:populationTotal","1-gram"
"population-6026","noun","population","population",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.847549496146028","dbo:populationTotal","2-gram"
"population-6028","noun","population","population",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.83673745705602","dbo:populationTotal","1-gram"
"population-6030","noun","population","population",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.82236239069647","dbo:populationTotal","1-gram"
"character-6053","noun","character","character",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.887035314064071","dbo:portrayer","1-gram"
"soap-6054","noun","soap","soap",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.87914761814842","dbo:portrayer","1-gram"
"opera-6055","noun","opera","opera",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.876040279725092","dbo:portrayer","1-gram"
"soap_opera-6056","noun","soap opera","soap opera",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.875545149049077","dbo:portrayer","2-gram"
"fictional_character-6058","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.869437322954004","dbo:portrayer","2-gram"
"fictional_character-6060","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.86693700746304","dbo:portrayer","3-gram"
"fictional_character-6062","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.860332091493771","dbo:portrayer","4-gram"
"character_from-6063","noun","character from","character from",,"NounPPFrame","range","domain","1","dbo:portrayer","dbo:Work","dbo:Actor","0.767579209145165","dbo:portrayer","2-gram"
"city-6086","noun","city","city",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.809461509025026","dbo:postalCode","1-gram"
"city_in-6089","noun","city in","city in",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.782041049657596","dbo:postalCode","2-gram"
"2010_census-6090","noun","2010 census","2010 census",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.76908466610336","dbo:postalCode","2-gram"
"2010_census-6091","noun","2010 census","2010 census",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.765664435537426","dbo:postalCode","3-gram"
"population-6092","noun","population","population",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.755256562397294","dbo:postalCode","1-gram"
"County-6093","noun","County","County",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.75404538742108","dbo:postalCode","1-gram"
"United-6094","noun","United","United",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.749165742865476","dbo:postalCode","1-gram"
"States-6095","noun","States","States",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.748143777911629","dbo:postalCode","1-gram"
"United_States-6096","noun","United States","United States",,"NounPPFrame","range","domain","1","dbo:postalCode","dbo:Place","xsd:nonNegativeInteger","0.747440414525346","dbo:postalCode","2-gram"
"award-6137","noun","award","award",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.539321966638759","dbo:presenter","1-gram"
"Award-6138","noun","Award","Award",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.532831336889941","dbo:presenter","1-gram"
"radio-6140","noun","radio","radio",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.498285636710897","dbo:presenter","1-gram"
"Award_for-6142","noun","Award for","Award for",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.486232035802094","dbo:presenter","2-gram"
"show-6144","noun","show","show",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.472944036701632","dbo:presenter","1-gram"
"Radio-6145","noun","Radio","Radio",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.462239615138513","dbo:presenter","1-gram"
"show-6146","noun","show","show",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.436783564539109","dbo:presenter","1-gram"
"Awards-6147","noun","Awards","Awards",,"NounPPFrame","range","domain","1","dbo:presenter","dbo:TelevisionShow","dbo:Person","0.435878047908281","dbo:presenter","1-gram"
"cartoon-6206","noun","cartoon","cartoon",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.805069890349668","dbo:producer","1-gram"
"song-6208","noun","song","song",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.771869186900665","dbo:producer","1-gram"
"soap-6209","noun","soap","soap",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.759606359964881","dbo:producer","1-gram"
"soap_opera-6210","noun","soap opera","soap opera",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.758622437618169","dbo:producer","2-gram"
"opera-6211","noun","opera","opera",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.758276113729946","dbo:producer","1-gram"
"album-6212","noun","album","album",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.747511603635219","dbo:producer","1-gram"
"film-6214","noun","film","film",,"NounPPFrame","range","domain","1","dbo:producer","dbo:Film","dbo:Company","0.727770889242818","dbo:producer","1-gram"
"bank-6216","noun","bank","bank",,"NounPPFrame","range","domain","1","dbo:product","dbo:Company","dbo:Ship","0.501180375152192","dbo:product","1-gram"
"Bank-6217","noun","Bank","Bank",,"NounPPFrame","range","domain","1","dbo:product","dbo:Company","dbo:Ship","0.482606726701012","dbo:product","1-gram"
"company-6218","noun","company","company",,"NounPPFrame","range","domain","1","dbo:product","dbo:Company","dbo:Ship","0.473183230891859","dbo:product","1-gram"
"banking-6219","noun","banking","banking",,"NounPPFrame","range","domain","1","dbo:product","dbo:Company","dbo:Ship","0.425575641698703","dbo:product","1-gram"
"services-6220","noun","services","services",,"NounPPFrame","range","domain","1","dbo:product","dbo:Company","dbo:Ship","0.404996383431915","dbo:product","1-gram"
"open-source-6270","noun","open-source","open-source",,"NounPPFrame","range","domain","1","dbo:programmingLanguage","dbo:Work","dbo:Language","0.426635641591287","dbo:programmingLanguage","1-gram"
"journal-6352","noun","journal","journal",,"NounPPFrame","range","domain","1","dbo:publisher","dbo:VideoGame","dbo:Company","0.932620205085828","dbo:publisher","1-gram"
"manga-6353","noun","manga","manga",,"NounPPFrame","range","domain","1","dbo:publisher","dbo:VideoGame","dbo:Company","0.922368658986286","dbo:publisher","1-gram"
"series-6356","noun","series","series",,"NounPPFrame","range","domain","1","dbo:publisher","dbo:VideoGame","dbo:Company","0.881191976640595","dbo:publisher","1-gram"
"game-6358","noun","game","game",,"NounPPFrame","range","domain","1","dbo:publisher","dbo:VideoGame","dbo:Company","0.856534438403611","dbo:publisher","1-gram"
"book-6361","noun","book","book",,"NounPPFrame","range","domain","1","dbo:publisher","dbo:VideoGame","dbo:Company","0.847646190432115","dbo:publisher","1-gram"
"comic_book-6362","noun","comic book","comic book",,"NounPPFrame","range","domain","1","dbo:publisher","dbo:VideoGame","dbo:Company","0.837000468210181","dbo:publisher","2-gram"
"game-6540","noun","game","game",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.826934789204297","dbo:releaseDate","1-gram"
"song-6542","noun","song","song",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.771857464646164","dbo:releaseDate","1-gram"
"series-6544","noun","series","series",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.732383658807016","dbo:releaseDate","1-gram"
"album-6545","noun","album","album",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.728459674718938","dbo:releaseDate","1-gram"
"download-6548","noun","download","download",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.707106781186548","dbo:releaseDate","1-gram"
"video-6549","noun","video","video",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.706155444951952","dbo:releaseDate","1-gram"
"video_game-6550","noun","video game","video game",,"NounPPFrame","range","domain","1","dbo:releaseDate","dbo:Software","xsd:date","0.698309772982075","dbo:releaseDate","2-gram"
"Church-6551","noun","Church","Church",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.57478994495899","dbo:religion","onegram"
"Church.-6552","noun","Church.","Church.",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.515254039929545","dbo:religion","exact_string"
"priest-6553","noun","priest","priest",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.50645187974131","dbo:religion","onegram"
"Catholic-6554","noun","Catholic","Catholic",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.473485787073352","dbo:religion","onegram"
"Roman-6555","noun","Roman","Roman",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.467368355500779","dbo:religion","onegram"
"Catholic_Church-6556","noun","Catholic Church","Catholic Church",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.441237198666121","dbo:religion","twogram"
"Catholic_Church.-6557","noun","Catholic Church.","Catholic Church.",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.406437867838344","dbo:religion","exact_string"
"of_Alexandria-6558","noun","of Alexandria","of Alexandria",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.969398182525922","dbo:religion","2-gram"
"Patriarch_of-6559","noun","Patriarch of","Patriarch of",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.964941890822746","dbo:religion","2-gram"
"Patriarch-6560","noun","Patriarch","Patriarch",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.960585471775686","dbo:religion","1-gram"
"Mark-6561","noun","Mark","Mark",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.900241426749948","dbo:religion","1-gram"
"Pope_of-6562","noun","Pope of","Pope of",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.871043325613477","dbo:religion","2-gram"
"of_See_of_St-6563","noun","of See of St","of See of St",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.870988340711385","dbo:religion","5-gram"
"of_See_of-6564","noun","of See of","of See of",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.866081325096852","dbo:religion","4-gram"
"Patriarch_of_See_of-6565","noun","Patriarch of See of","Patriarch of See of",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.866025403784439","dbo:religion","5-gram"
"of_St-6566","noun","of St","of St",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.861256321954898","dbo:religion","2-gram"
"Patriarch-6567","noun","Patriarch","Patriarch",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.804084401128346","dbo:religion","2-gram"
"priest-6568","noun","priest","priest",,"NounPPFrame","range","domain","1","dbo:religion","dbo:Person","xsd:string","0.756515474051653","dbo:religion","1-gram"
"table-6581","noun","table","table",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.428174419288838","dbo:residence","onegram"
"skater-6583","noun","skater","skater",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.410614967046734","dbo:residence","onegram"
"table_tennis_player-6584","noun","table tennis player","table tennis player",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.408248290463863","dbo:residence","threegram"
"Mark-6585","noun","Mark","Mark",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.928764860805288","dbo:residence","1-gram"
"Pope_of-6586","noun","Pope of","Pope of",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.927601446982725","dbo:residence","2-gram"
"See_of_St-6587","noun","See of St","See of St",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.927423116146905","dbo:residence","3-gram"
"of_See-6588","noun","of See","of See",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.922198155605533","dbo:residence","3-gram"
"of_St_Mark-6589","noun","of St Mark","of St Mark",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.922016779960504","dbo:residence","3-gram"
"Alexandria-6590","noun","Alexandria","Alexandria",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.920683255879924","dbo:residence","1-gram"
"of_St-6591","noun","of St","of St",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.91706052144883","dbo:residence","2-gram"
"St_Mark-6592","noun","St Mark","St Mark",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.916763080329125","dbo:residence","2-gram"
"Patriarch_of-6593","noun","Patriarch of","Patriarch of",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.915324085675769","dbo:residence","2-gram"
"Patriarch-6594","noun","Patriarch","Patriarch",,"NounPPFrame","range","domain","1","dbo:residence","dbo:Single","dbo:City","0.911191675922399","dbo:residence","1-gram"
"of_Columbus-6596","noun","of Columbus","of Columbus",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.540061724867322","dbo:restingPlace","2-gram"
"Prime_Minister_of_Japan-6597","noun","Prime Minister of Japan","Prime Minister of Japan",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.481125224324688","dbo:restingPlace","4-gram"
"Columbus_Ohio-6598","noun","Columbus Ohio","Columbus Ohio",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.480384461415261","dbo:restingPlace","2-gram"
"of_Japan-6599","noun","of Japan","of Japan",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.456435464587638","dbo:restingPlace","2-gram"
"States-6600","noun","States","States",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.447586102438997","dbo:restingPlace","1-gram"
"United_States-6601","noun","United States","United States",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.436184740617544","dbo:restingPlace","2-gram"
"United-6602","noun","United","United",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.435348648753783","dbo:restingPlace","1-gram"
"mayor_of_Columbus_Ohio-6604","noun","mayor of Columbus Ohio","mayor of Columbus Ohio",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.416666666666667","dbo:restingPlace","4-gram"
"American-6605","noun","American","American",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.4069371567227","dbo:restingPlace","1-gram"
"Medal_of-6606","noun","Medal of","Medal of",,"NounPPFrame","range","domain","1","dbo:restingPlace","dbo:Person","dbo:City","0.401569475869807","dbo:restingPlace","2-gram"
"highway-6718","noun","highway","highway",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.719061714771947","dbo:routeEnd","1-gram"
"state-6719","noun","state","state",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.657655669539806","dbo:routeEnd","1-gram"
"Route-6720","noun","Route","Route",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.63628943705641","dbo:routeEnd","1-gram"
"line-6721","noun","line","line",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.632850067159888","dbo:routeEnd","1-gram"
"highway_in-6722","noun","highway in","highway in",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.578632194577784","dbo:routeEnd","2-gram"
"state_highway-6723","noun","state highway","state highway",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.572448528534574","dbo:routeEnd","2-gram"
"railway-6724","noun","railway","railway",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.535915262971605","dbo:routeEnd","1-gram"
"State-6725","noun","State","State",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.522410667405532","dbo:routeEnd","1-gram"
"Highway-6726","noun","Highway","Highway",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.515190833294033","dbo:routeEnd","1-gram"
"route-6727","noun","route","route",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.503723613974282","dbo:routeEnd","1-gram"
"runs-6728","noun","runs","runs",,"NounPPFrame","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","0.491331914907766","dbo:routeEnd","1-gram"
"highway-6769","noun","highway","highway",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.735116779100959","dbo:routeStart","1-gram"
"state-6770","noun","state","state",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.673056234287873","dbo:routeStart","1-gram"
"Route-6771","noun","Route","Route",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.647968583818541","dbo:routeStart","1-gram"
"line-6772","noun","line","line",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.629866362781169","dbo:routeStart","1-gram"
"highway_in-6773","noun","highway in","highway in",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.592893951240085","dbo:routeStart","2-gram"
"state_highway-6774","noun","state highway","state highway",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.589617882946215","dbo:routeStart","2-gram"
"railway-6775","noun","railway","railway",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.540486093784769","dbo:routeStart","1-gram"
"State-6776","noun","State","State",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.532146193691853","dbo:routeStart","1-gram"
"Highway-6777","noun","Highway","Highway",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.523810337950945","dbo:routeStart","1-gram"
"route-6778","noun","route","route",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.515087116748552","dbo:routeStart","1-gram"
"runs-6779","noun","runs","runs",,"NounPPFrame","range","domain","1","dbo:routeStart","dbo:Road","dbo:Road","0.502824781786747","dbo:routeStart","1-gram"
"stadium-6999","noun","stadium","stadium",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.727926552310406","dbo:seatingCapacity","1-gram"
"home-7000","noun","home","home",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.716610831693582","dbo:seatingCapacity","1-gram"
"stadium-7001","noun","stadium","stadium",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.6705572096295","dbo:seatingCapacity","1-gram"
"Theatre-7002","noun","Theatre","Theatre",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.664854680386433","dbo:seatingCapacity","1-gram"
"Theatre-7003","noun","Theatre","Theatre",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.645654884275289","dbo:seatingCapacity","1-gram"
"theatre-7004","noun","theatre","theatre",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.626814456109996","dbo:seatingCapacity","1-gram"
"football-7005","noun","football","football",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.624242056259497","dbo:seatingCapacity","1-gram"
"home-7007","noun","home","home",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.616333551361366","dbo:seatingCapacity","1-gram"
"stadium_in-7008","noun","stadium in","stadium in",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.615550414909594","dbo:seatingCapacity","2-gram"
"movie-7009","noun","movie","movie",,"NounPPFrame","range","domain","1","dbo:seatingCapacity","dbo:Stadium","xsd:nonNegativeInteger","0.612608827303015","dbo:seatingCapacity","1-gram"
"season-7042","noun","season","season",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.601061634566552","dbo:series","onegram"
"season_of-7043","noun","season of","season of",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.523362121548309","dbo:series","twogram"
"season_of-7044","noun","season of","season of",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.487142839831456","dbo:series","threegram"
"play-7045","noun","play","play",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.437594974493684","dbo:series","onegram"
"character-7046","noun","character","character",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.416452823940048","dbo:series","onegram"
"Big_Hero_6-7048","noun","Big Hero 6","Big Hero 6",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.925820099772551","dbo:series","3-gram"
"Hero_6_#1-7049","noun","Hero 6 #1","Hero 6 #1",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.845154254728517","dbo:series","3-gram"
"character-7050","noun","character","character",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.802908550978256","dbo:series","1-gram"
"fictional_character-7054","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.724270423794913","dbo:series","2-gram"
"fictional_character-7055","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.717184066980275","dbo:series","3-gram"
"fictional_character-7056","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.716291967333128","dbo:series","4-gram"
"season-7057","noun","season","season",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.715667936531075","dbo:series","1-gram"
"series-7058","noun","series","series",,"NounPPFrame","range","domain","1","dbo:series","dbo:Book","dbo:TelevisionShow","0.699082740759234","dbo:series","1-gram"
"wife-7293","noun","wife","wife",,"NounPPFrame","range","domain","1","dbo:spouse","dbo:Person","dbo:Person","0.442272418622894","dbo:spouse","1-gram"
"American-7295","noun","American","American",,"NounPPFrame","range","domain","1","dbo:spouse","dbo:Person","dbo:Person","0.420076145702738","dbo:spouse","1-gram"
"character-7297","noun","character","character",,"NounPPFrame","range","domain","1","dbo:spouse","dbo:Person","dbo:Person","0.416995503575657","dbo:spouse","1-gram"
"fictional_character-7298","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:spouse","dbo:Person","dbo:Person","0.414600165503755","dbo:spouse","2-gram"
"fictional_character-7299","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:spouse","dbo:Person","dbo:Person","0.414209768681374","dbo:spouse","4-gram"
"fictional_character-7300","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:spouse","dbo:Person","dbo:Person","0.413498961463803","dbo:spouse","3-gram"
"film-7323","noun","film","film",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.897205719943965","dbo:starring","1-gram"
"film_directed-7326","noun","film directed","film directed",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.706798193580715","dbo:starring","2-gram"
"film_directed_by-7327","noun","film directed by","film directed by",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.692030989402842","dbo:starring","3-gram"
"The_film-7328","noun","The film","The film",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.598650788674882","dbo:starring","2-gram"
"radio-7329","noun","radio","radio",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.597217662325775","dbo:starring","1-gram"
"series-7330","noun","series","series",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.588418493770163","dbo:starring","1-gram"
"television-7331","noun","television","television",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.581976743151238","dbo:starring","1-gram"
"American-7333","noun","American","American",,"NounPPFrame","range","domain","1","dbo:starring","dbo:Film","dbo:Person","0.505460209278363","dbo:starring","1-gram"
"Pope-7475","noun","Pope","Pope",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.983874522619306","dbo:successor","1-gram"
"season-7476","noun","season","season",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.950853564569016","dbo:successor","1-gram"
"model-7477","noun","model","model",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.923869770874312","dbo:successor","1-gram"
"American-7479","noun","American","American",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.849691351626003","dbo:successor","1-gram"
"American-7480","noun","American","American",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.829398968249039","dbo:successor","2-gram"
"death-7481","noun","death","death",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.828454868466454","dbo:successor","1-gram"
"death-7482","noun","death","death",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.813755732035671","dbo:successor","2-gram"
"actress-7483","noun","actress","actress",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.805277858388106","dbo:successor","1-gram"
"Playmate-7484","noun","Playmate","Playmate",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.781100381836689","dbo:successor","1-gram"
"Month_for-7485","noun","Month for","Month for",,"NounPPFrame","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","0.779845687081294","dbo:successor","2-gram"
"airline-7528","noun","airline","airline",,"NounPPFrame","range","domain","1","dbo:targetAirport","dbo:Airline","dbo:Airport","0.573471578503217","dbo:targetAirport","1-gram"
"Airport-7529","noun","Airport","Airport",,"NounPPFrame","range","domain","1","dbo:targetAirport","dbo:Airline","dbo:Airport","0.459556426525022","dbo:targetAirport","1-gram"
"County-7661","noun","County","County",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.971030585063536","dbo:timeZone","1-gram"
"place-7662","noun","place","place",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.947263514714843","dbo:timeZone","1-gram"
